,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
12854,22143750,Cozy Double Room in Williamsburg,15338067,Giulia,Brooklyn,Williamsburg,40.71222,-73.95862,Private room,65,30,9,2018-12-29,0.16,1,0,0,,
12855,22229473,"Large Terrace Duplex, 2-3 BR (flex office), 2 Bath",162432541,Emily & Joseph,Brooklyn,Williamsburg,40.71057,-73.96284,Entire home/apt,199,30,36,2022-07-31,0.8,2,223,3,,
12856,22229755,Your Own Private & Safe Social Distancing Space,327033,Marc,Brooklyn,Bushwick,40.69486,-73.92306,Entire home/apt,96,30,41,2022-06-05,0.72,2,176,6,,
12857,22231328,Spacious Brooklyn loft in Clinton Hill,4642506,Devin,Brooklyn,Bedford-Stuyvesant,40.6906,-73.95878,Entire home/apt,230,3,27,2022-03-21,0.47,1,0,4,,
12858,22342020,Small room in Crown Heights,33060882,Antoine,Brooklyn,Crown Heights,40.67635,-73.95601,Private room,32,30,1,2018-01-22,0.02,1,0,0,,
12859,22292865,Bedstuy PM for more information! DEALS DEALS DEALS,132130978,Mrs.,Brooklyn,Bedford-Stuyvesant,40.68696,-73.94028,Entire home/apt,459,1,116,2022-01-29,2.09,1,364,4,,
12863,22295591,Huge Luxury Brooklyn Apartment,70079814,Natia,Brooklyn,Sheepshead Bay,40.6073,-73.95274,Entire home/apt,199,30,4,2019-01-02,0.07,1,0,0,,
12864,22342076,Modern style brand new building in Brooklyn!!,75578529,Saki,Brooklyn,Flatbush,40.6494,-73.95275,Private room,49,30,0,,,1,0,0,,
12865,22302587,Charming room perfect to spend Summer,8358654,Daniela,Brooklyn,Williamsburg,40.7199,-73.95662,Private room,75,30,0,,,1,0,0,,
12867,22303888,"Convenient to the east and west, private basement.",310296,Jaqui And Mark,Brooklyn,Prospect-Lefferts Gardens,40.66302,-73.94664,Entire home/apt,88,1,110,2022-08-23,1.93,1,62,25,,
12869,22231453,HEART OF WILLIAMSBURG APARTMENT COZY&PRIVATE,128793815,Thanaphat,Brooklyn,Williamsburg,40.71942,-73.96137,Private room,75,5,103,2021-07-29,1.8,3,0,0,,
12870,22231557,Cozy Apartment in Williamsburg,128793815,Thanaphat,Brooklyn,Williamsburg,40.71931,-73.95975,Private room,96,2,54,2022-03-02,0.95,3,0,2,,
12875,22238789,Auntie Indie,11455361,Indie,Brooklyn,Bensonhurst,40.6084,-73.99815,Private room,35,2,0,,,1,0,0,,
12877,22244184,"Luxury Private Bed, Bath & Desk in Williamsburg",45858744,Augustine,Brooklyn,Williamsburg,40.70954,-73.95176,Private room,100,2,3,2018-10-14,0.06,1,0,0,,
12878,22245492,Ft Greene Studio,106899231,Heather,Brooklyn,Fort Greene,40.69601,-73.97236,Entire home/apt,150,30,74,2020-03-01,1.32,2,92,0,,
12879,22343079,Modern guest room at Brooklyn close to Manhattan!,107953084,Ervita,Brooklyn,Prospect-Lefferts Gardens,40.66262,-73.95205,Private room,80,2,124,2022-08-22,2.17,2,113,26,,
12881,22245972,Bed in shared room in Crown Heights,162554140,Tzvi,Brooklyn,Prospect-Lefferts Gardens,40.66176,-73.94346,Shared room,22,30,0,,,1,0,0,,
12883,22305350,"Bright, clean, private room in good neighborhood",335016,Theresa,Brooklyn,Bushwick,40.70246,-73.92478,Private room,29,30,7,2018-08-13,0.12,1,0,0,,
12884,22305896,Charming Garden Apartment in Brooklyn Brownstone,530553,Jacob,Brooklyn,Bedford-Stuyvesant,40.68369,-73.92071,Entire home/apt,182,2,155,2022-08-17,2.86,1,295,27,,
12885,22343553,Greenpoint Loft,1177128,James Nathan,Brooklyn,Greenpoint,40.72546,-73.95745,Private room,135,30,9,2018-07-01,0.16,1,0,0,,
12886,22306777,"Spacious, luminous, furnished Bushwick room",19561602,Bartolomeo,Brooklyn,Bushwick,40.69533,-73.9309,Entire home/apt,50,30,2,2018-01-13,0.03,1,0,0,,
12887,22460669,Comfy Room E Williamsburg - 1 min from L -Huge APT,55807631,Brent,Brooklyn,Williamsburg,40.70899,-73.94145,Private room,45,30,11,2018-04-01,0.19,1,0,0,,
12888,22343909,Sublevel Penthouse Suite,52586141,Lance,Brooklyn,Bedford-Stuyvesant,40.69539,-73.94954,Entire home/apt,126,5,90,2022-08-29,1.62,1,40,24,,
12889,22344067,The best place to rest and relax,160468444,Halim,Brooklyn,Brighton Beach,40.58165,-73.95795,Private room,85,60,0,,,1,0,0,,
12891,22463977,Amazing Master Bedroom in Historic Brooklyn,21959207,Christopher,Brooklyn,Prospect Heights,40.67701,-73.97118,Private room,96,1,468,2022-08-22,8.24,1,4,99,,
12894,22344483,Greenpoint Pad,163376694,Stephanie,Brooklyn,Greenpoint,40.72411,-73.9516,Entire home/apt,95,21,45,2022-08-29,0.79,1,5,6,,
12896,22309027,Brownstone Garden Apartment,6154298,Nick,Brooklyn,Clinton Hill,40.68722,-73.96537,Entire home/apt,158,30,0,,,1,0,0,,
12897,22345676,Bushwick/BedStuy Studio Apartment,2921109,Alice,Brooklyn,Bedford-Stuyvesant,40.68957,-73.92968,Entire home/apt,112,30,47,2020-07-17,0.83,1,1,0,,
12898,22345693,Cozy room in Bushwick Collective,14805627,Giuseppe,Brooklyn,Bushwick,40.70498,-73.92667,Private room,38,30,8,2018-09-03,0.14,1,0,0,,
12905,22465327,"*NEW*6 BED BROOKLYN DUPLX,15 MIN TRAIN RIDE 2 CITY",254846,Brendan,Brooklyn,Bushwick,40.68837,-73.91453,Entire home/apt,319,30,26,2020-10-11,0.47,3,300,0,,
12908,22471099,"Cozy, homey one bedroom in Brooklyn",48565842,Grace,Brooklyn,Crown Heights,40.67426,-73.95637,Private room,39,30,0,,,1,0,0,,
12911,22322524,Alcove Studio in the heart of Williamsburg,103259676,Flávio,Brooklyn,Williamsburg,40.72175,-73.95724,Entire home/apt,180,30,15,2020-01-08,0.26,1,0,0,,
12915,22327622,Teranga (Hospitality) in Brooklyn,25188010,Liz,Brooklyn,Bedford-Stuyvesant,40.68594,-73.95304,Entire home/apt,150,30,18,2019-10-15,0.31,1,145,0,,
12918,22480209,Housing for SGU/SABA/AUA/ROSS Students/ Residents,27741331,Lyn,Brooklyn,East Flatbush,40.66247,-73.92647,Private room,40,30,2,2022-05-07,0.08,6,364,1,,
12920,22352661,Modern 1 Bedroom in East Williamsburg,11742675,Malik,Brooklyn,Williamsburg,40.70839,-73.9462,Entire home/apt,139,30,40,2020-03-09,0.72,1,0,0,,
12925,22356352,Simple One Bedroom Brooklyn Apartment,76835453,Frida,Brooklyn,Bushwick,40.69318,-73.91867,Entire home/apt,60,30,2,2018-01-05,0.04,1,0,0,,
12927,22356845,"Experience Downtown in The ""Brooklyn Room""",7416563,Timo,Brooklyn,Boerum Hill,40.68849,-73.98496,Private room,124,5,168,2022-08-20,2.94,1,0,21,,
12928,22330756,Cosy private Bedroom in Williamsburg,54658419,Pierre,Brooklyn,Williamsburg,40.71195,-73.96085,Private room,106,3,10,2019-04-25,0.18,2,0,0,,
12929,22481840,"MODERN & SPACIOUS PAD!
5MINS TO L/J,M/A,C TRAINS",162572530,Carmen,Brooklyn,Bedford-Stuyvesant,40.68177,-73.90871,Entire home/apt,90,2,13,2018-06-11,0.23,1,0,0,,
12930,22358241,Brooklyn Overnight Crash Pad,82192372,Jessika,Brooklyn,Williamsburg,40.7113,-73.95988,Private room,80,30,0,,,1,0,0,,
12932,22361657,Friendly and Artsy Brooklyn Bedroom,5778653,Trisha,Brooklyn,Bedford-Stuyvesant,40.69713,-73.94708,Private room,45,30,1,2017-12-31,0.02,1,0,0,,
12935,22483110,Beautiful apartment nestled in historic Park Slope,26156848,Fabiola,Brooklyn,South Slope,40.66618,-73.98906,Entire home/apt,169,3,86,2022-07-24,1.51,1,1,9,,
12936,22336218,Greenpoint Sun Garden,108150300,Cc,Brooklyn,Greenpoint,40.72648,-73.95604,Private room,125,30,14,2019-12-03,0.25,1,0,0,,
12938,22337162,Comfortable and clean room,861330,Joseph,Brooklyn,Williamsburg,40.70263,-73.94498,Private room,35,10,0,,,3,0,0,,
12941,22338852,Sunny Apartment in Brklyn near Prospect Park,12703112,Sophia,Brooklyn,Kensington,40.63603,-73.97235,Private room,60,30,2,2020-01-01,0.06,1,0,0,,
12942,22365504,Shared beautiful room at Bed-Stuy near subway,163259257,Outpost,Brooklyn,Bedford-Stuyvesant,40.69446,-73.93778,Shared room,35,30,2,2021-09-30,0.04,1,0,1,,
12943,22339264,Private Sunny Bushwick Apartment,4534686,Maxwell,Brooklyn,Bushwick,40.69701,-73.92406,Entire home/apt,110,30,3,2018-12-31,0.05,1,0,0,,
12945,22367196,Sunny Bushwick Room with Holiday Sale Price!,163554531,Joshua,Brooklyn,Bushwick,40.69418,-73.91071,Private room,29,30,0,,,1,0,0,,
12946,22484057,Great Room in Brooklyn,38359380,Becky,Brooklyn,Kensington,40.64396,-73.97855,Private room,35,30,2,2018-07-27,0.04,1,0,0,,
12948,22368370,Bedstuy Luxe Condo,139329404,Dmitriy,Brooklyn,Bedford-Stuyvesant,40.69048,-73.94993,Entire home/apt,142,1,9,2018-03-02,0.16,1,0,0,,
12949,22339698,A Lovely 1 Bedroom Apartment Near Transportation !,163329653,Blandine,Brooklyn,East Flatbush,40.65028,-73.94568,Entire home/apt,120,2,118,2022-07-24,2.06,3,327,4,,
12951,22340384,"3Br Duplex, Backyard and Private Parking",18049970,Lou,Brooklyn,Brownsville,40.66107,-73.90149,Entire home/apt,586,1,166,2022-09-05,2.9,1,362,21,,
12954,22485658,Bed Stuy Beauty: Duplex w/ Front Patio & Rear Yard,806010,William,Brooklyn,Bedford-Stuyvesant,40.68859,-73.95214,Entire home/apt,250,30,5,2021-08-31,0.2,1,257,0,,
12956,22370339,Beautiful One Bedroom,163576102,Shonelle,Brooklyn,Flatbush,40.6356,-73.96243,Entire home/apt,66,30,9,2022-08-10,0.17,1,259,2,,
12957,22371868,1 Bedroom Apartment in Crown Heights,13753058,María Valentina,Brooklyn,Crown Heights,40.66561,-73.93694,Entire home/apt,65,30,0,,,1,0,0,,
12958,22372893,Bedroom in lovely and welcoming home,94088674,Lewi,Brooklyn,Bedford-Stuyvesant,40.69807,-73.94574,Private room,28,30,2,2018-02-25,0.04,1,0,0,,
12959,22374799,★Spacious 2 b/r apt | 3 beds + WiFi~Sleeps 1-6★,163605956,Jean,Brooklyn,Flatlands,40.62905,-73.92873,Entire home/apt,250,1,42,2022-07-02,0.74,1,364,5,,
12961,22376011,"Clean Comfy Affordable Room in Crown Heights, BK",161510806,Stacy,Brooklyn,Crown Heights,40.67734,-73.95613,Private room,60,30,2,2017-12-30,0.03,2,0,0,,
12962,22376093,Private Cozy Rustic Escape in Williamsburg,24273714,Aracelis,Brooklyn,Williamsburg,40.71455,-73.93952,Entire home/apt,160,4,137,2022-08-23,2.4,8,238,47,,
12966,22382863,Williamsburg Luxury Apt 1 Bed/1Bath &Balcony View,66837596,Yoo MI,Brooklyn,Williamsburg,40.7179,-73.96412,Private room,208,3,62,2022-07-17,1.09,3,15,15,,
12967,22688059,Modern Bedstuy apartment,8992812,Reginald,Brooklyn,Bedford-Stuyvesant,40.6817,-73.92624,Entire home/apt,110,30,13,2019-12-26,0.24,1,0,0,,
12968,22387499,Private Guest Suite in Architect's Townhouse,68554866,Andrea & James,Brooklyn,Bushwick,40.68595,-73.90904,Entire home/apt,195,3,68,2022-07-29,1.41,1,91,17,,
12969,22689135,Cozy private room,167250189,Kennedy,Brooklyn,Bushwick,40.69859,-73.93007,Private room,25,30,1,2018-01-21,0.02,1,0,0,,
12970,22691267,Handmade artist loft,76422506,Damon,Brooklyn,Bedford-Stuyvesant,40.69666,-73.96072,Private room,55,30,0,,,1,0,0,,
12971,22503340,Cozy room in Bushwick- 15 min to the city,150858055,Scarlett,Brooklyn,Bushwick,40.69833,-73.93263,Private room,50,30,10,2018-10-21,0.18,1,0,0,,
12974,22387975,Private room in Williamsburg close to subway,61394859,Katia,Brooklyn,Williamsburg,40.71953,-73.94078,Private room,50,30,0,,,1,0,0,,
12977,22390755,Huge Clean Room in Trendy Bushwick,4043468,Marlee,Brooklyn,Bushwick,40.69467,-73.90932,Private room,51,2,38,2019-08-24,0.66,1,0,0,,
12982,22515792,Private Bedroom in Brooklyn Brownstone Near Subway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.69007,-73.92863,Private room,105,1,124,2022-08-25,2.19,8,7,2,,
12983,22697211,Sweet studio in Cobble Hill Brooklyn,41550565,Jeannette,Brooklyn,Columbia St,40.69037,-73.9989,Entire home/apt,100,30,17,2022-07-31,0.32,1,155,6,,
12985,22699847,Location and Comfort Matter!,134428157,Johny,Brooklyn,Bedford-Stuyvesant,40.69378,-73.94624,Entire home/apt,100,30,48,2022-08-14,0.86,5,196,3,,
12986,22700620,Cozy 1BR Apt in Williamsburg with Roof & Balcony,56120478,Anna,Brooklyn,Greenpoint,40.71929,-73.95085,Private room,75,30,9,2018-02-24,0.16,1,0,0,,
12987,22393526,Peaceful Studio Sanctuary In Heart Of Williamsburg,33787022,Tatiana,Brooklyn,Williamsburg,40.71668,-73.95681,Entire home/apt,200,30,12,2018-10-14,0.23,1,0,0,,
12990,22701969,"Cute, comfortable, convenient Brooklyn bedroom!",3741891,Rebecca,Brooklyn,Crown Heights,40.67127,-73.94652,Private room,68,4,81,2020-03-14,1.5,1,0,0,,
12991,22702906,Historic Brownstone Brooklyn Studio Near Subway,6291509,Daniel,Brooklyn,Boerum Hill,40.68812,-73.98599,Entire home/apt,200,30,6,2020-01-01,0.12,1,0,0,,
12992,22516244,"Prospect Park, Lefferts Garden Townhouse",705450,Conor,Brooklyn,Prospect-Lefferts Gardens,40.66215,-73.95128,Entire home/apt,120,4,9,2022-07-22,0.16,1,6,2,,
12993,22516600,Private Room for 2,112901574,Nate,Brooklyn,Bedford-Stuyvesant,40.69089,-73.93301,Private room,75,3,70,2022-08-16,1.24,7,322,27,,
12994,22516899,"A Quiet, Sunny Gem in Crown Heights",76426686,Bunge,Brooklyn,Crown Heights,40.67047,-73.93684,Private room,57,30,0,,,1,0,0,,
12998,22529259,"Cozy 2 Bedroom apartment, Feel like home!",1533576,Eva,Brooklyn,Bedford-Stuyvesant,40.69531,-73.95262,Entire home/apt,135,7,11,2022-08-27,0.22,1,100,3,,
12999,22702994,Furnished Bedroom near Prospect Park!,99652823,Adam,Brooklyn,Kensington,40.64115,-73.97367,Private room,50,30,0,,,1,0,0,,
13000,22401504,Charming Private Brooklyn Apt with Long Term Stay,163855521,Sonia,Brooklyn,East New York,40.67548,-73.87881,Entire home/apt,135,5,135,2022-08-23,2.36,1,268,27,,
13001,22530764,House of Love,165448425,Shana,Brooklyn,East Flatbush,40.64951,-73.94218,Private room,130,30,12,2019-12-10,0.23,1,365,0,,
13003,22531031,Comfortable Brooklyn Studio,56757345,Brenda,Brooklyn,East Flatbush,40.64997,-73.94453,Entire home/apt,88,2,124,2022-08-30,2.29,1,0,53,,
13004,22531866,FULL VIEW NYC Room in Williamsburg & Giant Terrace,357117,Ilginutin,Brooklyn,Williamsburg,40.72082,-73.96238,Private room,89,30,8,2019-09-27,0.14,1,0,0,,
13007,22534758,Beautiful Williamsburg Condo with Private Roof,23949144,Sam,Brooklyn,Williamsburg,40.7162,-73.94504,Entire home/apt,314,2,6,2018-05-04,0.11,1,0,0,,
13009,22535503,Perfect Vacation Rental for Family,6298158,Sid,Brooklyn,Bedford-Stuyvesant,40.68101,-73.92923,Private room,114,30,20,2019-11-29,0.36,2,365,0,,
13010,22543433,Cozy 4 bedroom duplex in NYC borough of Brooklyn,138770550,Charmine,Brooklyn,Crown Heights,40.67037,-73.93624,Entire home/apt,302,4,31,2022-08-26,0.59,3,97,21,,
13012,22703920,"Central  Brooklyn Beautiful Rooms
Room Florence
#1",167098774,Keisha,Brooklyn,Canarsie,40.63957,-73.89224,Private room,58,30,24,2019-10-06,0.45,1,0,0,,
13015,22408527,"Spacious, convenient, and affordable!",36356065,Mohamad,Brooklyn,Bay Ridge,40.63845,-74.02908,Private room,58,30,1,2017-12-25,0.02,1,0,0,,
13017,22545284,"Private Brooklyn studio, cozy for wintertime",3073721,Jennifer,Brooklyn,East Flatbush,40.65224,-73.94386,Entire home/apt,81,30,52,2019-01-01,0.98,1,0,0,,
13018,22409073,The Baltic - A One Bedroom Apartment,162781227,Gareth,Brooklyn,Gowanus,40.68072,-73.98249,Entire home/apt,175,30,7,2018-12-25,0.12,1,0,0,,
13023,22409377,Cosy room in bushwick,100032033,Shaul,Brooklyn,Bushwick,40.68736,-73.91074,Private room,35,30,0,,,1,0,0,,
13024,22734359,Private room next to Brooklyn college,167831565,Andrew,Brooklyn,Flatlands,40.62928,-73.94648,Private room,59,30,6,2018-03-17,0.11,1,0,0,,
13029,22747209,COZY CLASSY DUPLEX  NEAR NYC,8113165,Cynthia And Froebel,Brooklyn,Canarsie,40.63597,-73.90965,Entire home/apt,129,1,23,2022-04-25,0.41,2,162,8,,
13030,22748260,Vibrant 1 Br in ❤️ of Bushwick,1348989,Alex,Brooklyn,Bushwick,40.70154,-73.92413,Entire home/apt,150,30,0,,,1,0,0,,
13034,22548780,Private Bedroom in Clinton Hill,3094303,Cecilia,Brooklyn,Clinton Hill,40.68675,-73.96142,Private room,48,30,1,2018-01-31,0.02,1,0,0,,
13035,22550289,Historical Brooklyn Heights One Bedroom #10273,7495768,Carmen,Brooklyn,Brooklyn Heights,40.6933,-73.99794,Entire home/apt,80,30,10,2020-03-08,0.18,1,0,0,,
13037,22551923,Cozy Brooklyn Apartment w/ Private Backyard,56730358,Kali,Brooklyn,Bedford-Stuyvesant,40.68675,-73.94205,Entire home/apt,40,30,5,2018-02-27,0.09,1,0,0,,
13038,22410359,Charming bedroom with huge terrace in Greenpoint,12233355,Renata,Brooklyn,Greenpoint,40.72408,-73.94003,Private room,70,1,11,2020-11-12,0.19,2,0,0,,
13039,22411635,"Your insanely quiet, achingly cute, chillspot",11200970,Eve,Brooklyn,Williamsburg,40.7112,-73.94112,Private room,60,30,37,2020-03-01,0.65,1,0,0,,
13041,22567430,Oasis in East Flatbush,165853174,Jackee,Brooklyn,East Flatbush,40.64263,-73.93824,Entire home/apt,95,7,116,2022-08-30,2.09,1,347,11,,
13042,22751906,Metropolitan Brooklyn Oasis in Heart of Bed Stuy,167019780,Derick,Brooklyn,Bedford-Stuyvesant,40.68013,-73.934,Entire home/apt,170,3,80,2022-08-31,1.45,1,266,18,,
13043,22420902,Cozy Bedroom East Williamsburg,52221728,Wassym,Brooklyn,Williamsburg,40.70562,-73.9424,Private room,40,30,2,2018-06-09,0.04,1,0,0,,
13045,22568389,"Spacious, Quiet room in Clinton Hill Duplex",2880848,Candice,Brooklyn,Clinton Hill,40.69292,-73.96566,Private room,80,2,0,,,1,0,0,,
13048,22569493,Beautifully Renovated Brownstone Apt! #10264,28574655,Mimi,Brooklyn,Crown Heights,40.67584,-73.94247,Entire home/apt,180,30,62,2021-05-21,1.11,2,0,0,,
13050,22574255,Brooklyn Room with a View on tree-lined street.,4365662,Claire,Brooklyn,Flatbush,40.64051,-73.96786,Private room,55,30,144,2022-08-10,2.56,1,35,4,,
13055,22763812,Spacious Sun-filled Room in Brooklyn,327778,Emily,Brooklyn,Crown Heights,40.6738,-73.92395,Private room,55,30,7,2018-11-30,0.13,1,0,0,,
13056,22432497,Convenient PRIVATE ROOM in Brooklyn. Near station!,164303137,Mamiko,Brooklyn,Bedford-Stuyvesant,40.69642,-73.93461,Private room,34,4,43,2019-10-08,0.81,2,0,0,,
13059,22434861,Spacious updated pre-war House,5925222,Sophia,Brooklyn,Bushwick,40.6902,-73.91782,Entire home/apt,275,30,1,2018-01-01,0.02,1,0,0,,
13061,22435813,"Big Comfy Room Crown Heights, BK! (25 min to city)",161510806,Stacy,Brooklyn,Crown Heights,40.67688,-73.95327,Private room,150,30,3,2018-02-18,0.05,2,0,0,,
13062,22436168,"Convenient and cozy room in Brooklyn, 2345 trains",22507599,Michela,Brooklyn,Crown Heights,40.67232,-73.95702,Private room,30,30,0,,,1,0,0,,
13063,22436287,Clinton Hill – Brooklyn’s Best Nest,655450,Tara,Brooklyn,Clinton Hill,40.68273,-73.96073,Entire home/apt,108,42,12,2022-08-28,0.22,1,184,3,,
13065,22775292,HUGE Bushwick Room with TERRACE & Pool,413447,Noelle,Brooklyn,Bushwick,40.70175,-73.9167,Private room,35,30,4,2018-08-31,0.08,2,0,0,,
13066,22775694,XL BUSHWICK DREAM STUDIO BR IN DUPLEX BY TRAIN!,31665926,Jewel,Brooklyn,Bushwick,40.69176,-73.92105,Private room,115,3,0,,,1,0,0,,
13069,22582841,The Explorer's Lounge,163829123,Beth,Brooklyn,Bushwick,40.69915,-73.93706,Entire home/apt,277,2,228,2022-09-01,4.18,1,205,71,,
13070,22584507,private bedroom in great location in williamsburg,1653265,Allen,Brooklyn,Williamsburg,40.70949,-73.95391,Private room,50,30,0,,,1,0,0,,
13072,22785118,Bed-Stuy Beauty! Private Entry & Private Garden,126501524,Jaran,Brooklyn,Bedford-Stuyvesant,40.68495,-73.94131,Entire home/apt,160,5,128,2022-09-02,2.28,1,226,31,,
13074,22586049,Charming Traditional Brooklyn Apartment,10057035,Caroline,Brooklyn,Williamsburg,40.71533,-73.93936,Entire home/apt,120,7,10,2020-08-31,0.2,1,0,0,,
13076,22587295,Luxury apartment in beautiful Boerum Hill!,21784449,Stephanie,Brooklyn,Boerum Hill,40.68627,-73.98404,Entire home/apt,175,30,86,2022-07-30,1.57,1,31,4,,
13078,22789917,Private room in colorful Brooklyn neighborhood,44862267,Herman,Brooklyn,Williamsburg,40.70287,-73.93583,Private room,100,30,35,2019-10-16,0.63,1,0,0,,
13079,22793472,"Spacious Room in Prime Prospect Heights, Brooklyn",168416827,Tom,Brooklyn,Prospect Heights,40.67546,-73.96577,Private room,73,30,23,2021-09-30,0.42,1,291,1,,
13081,22446079,Beautiful Private Artist's Bungalow,3812968,Melody,Brooklyn,Crown Heights,40.67458,-73.94634,Entire home/apt,71,30,10,2019-12-21,0.18,1,0,0,,
13082,22446479,"•COZY APARTMENT IN BEDFORD AREA, 5 MINS MANHATTAN•",128793815,Thanaphat,Brooklyn,Williamsburg,40.71924,-73.96173,Private room,65,30,79,2022-08-30,1.38,3,189,1,,
13083,22448487,Renovated 1 bedroom in Bedstuy Brooklyn brownstone,4823243,Janelle,Brooklyn,Bedford-Stuyvesant,40.68204,-73.92722,Entire home/apt,99,14,27,2022-02-28,0.58,1,23,3,,
13084,22588755,Amazing Room w/workspace - Williamsburg,53821850,Jermaine,Brooklyn,Williamsburg,40.70868,-73.94579,Private room,73,1,185,2022-08-28,3.6,3,136,54,,
13085,22448627,LARGE & CONVENIENT private room in Brooklyn,164303137,Mamiko,Brooklyn,Bedford-Stuyvesant,40.69541,-73.93378,Private room,39,4,83,2020-03-11,1.46,2,0,0,,
13088,22793957,Cosy bedroom,6237087,Rusty,Brooklyn,Williamsburg,40.71194,-73.94573,Private room,50,30,19,2020-02-23,0.35,1,0,0,,
13090,22452278,Serene Studio in Brooklyn,3695529,Jenni,Brooklyn,Carroll Gardens,40.68373,-73.99494,Entire home/apt,180,2,214,2022-06-25,3.8,2,89,52,,
13092,22453638,Charming 2BR apt in prime Williamsburg Brooklyn,164537600,Nate,Brooklyn,Williamsburg,40.71099,-73.96241,Entire home/apt,126,30,3,2018-01-28,0.05,1,0,0,,
13095,22602605,2-Bedroom Apartment at Fort Greene,15535189,Yi,Brooklyn,Bedford-Stuyvesant,40.68859,-73.95731,Entire home/apt,150,30,4,2018-05-02,0.07,1,0,0,,
13104,22611108,Cozy and comfortable,166390893,Adil,Brooklyn,Sheepshead Bay,40.58395,-73.93852,Entire home/apt,300,30,0,,,1,0,0,,
13108,22802275,The clove,168501789,Edward,Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.94054,Entire home/apt,225,30,1,2018-06-14,0.02,1,0,0,,
13110,22613197,Art-filled luminous apartment near the promenade!,166414791,Diego,Brooklyn,Brooklyn Heights,40.698659825387374,-73.99581306575682,Entire home/apt,275,5,0,,,1,125,0,,
13115,22803859,Modern 1-Bedroom in Heart of Brooklyn,7431741,Chelsea Holland,Brooklyn,Crown Heights,40.67171,-73.9525,Entire home/apt,110,30,2,2018-03-18,0.04,1,0,0,,
13116,22929942,Spacious 1 Bed in Prime Williamsburg (big balcony),25339875,Rotem,Brooklyn,Williamsburg,40.72162,-73.9537,Entire home/apt,99,30,0,,,1,0,0,,
13118,22629696,Private Room w/premium  Mattress Near Subway & Gym,154302755,Joshua,Brooklyn,Bedford-Stuyvesant,40.68913,-73.92799,Private room,130,10,57,2022-07-17,1.01,5,112,8,,
13119,22631617,"Calm, cozy bedroom in the heart of Brooklyn!",42682752,Katharine,Brooklyn,Cobble Hill,40.68813,-73.9934,Private room,28,30,2,2018-01-15,0.04,3,0,0,,
13121,22937557,Bushwick's LARGEST Art-Filled Room in New Building,6726656,Yelle,Brooklyn,Bushwick,40.70259,-73.92515,Private room,50,30,7,2020-01-12,0.14,4,0,0,,
13122,22634088,Brooklyn Condominium With Balcony,155607686,Jenna,Brooklyn,Gravesend,40.58788,-73.97527,Private room,46,30,29,2022-08-20,0.54,1,320,3,,
13123,22638243,Brooklyn Apartment - Minutes to Prospect Park,16684717,Eric,Brooklyn,Crown Heights,40.67503,-73.95728,Private room,50,30,2,2018-02-11,0.04,1,0,0,,
13124,22942669,Cozy room for one in BedStuy,1398639,Juliet,Brooklyn,Bedford-Stuyvesant,40.68769,-73.93039,Private room,35,30,7,2020-06-06,0.14,2,249,0,,
13129,22811128,Crown Heights Hideaway,44278310,Charity,Brooklyn,Crown Heights,40.67369,-73.93864,Private room,40,30,0,,,1,0,0,,
13130,22812324,"Giant 1 bed in Bed-Stuy, Brooklyn! 5 mins to train",33822427,Christopher,Brooklyn,Bedford-Stuyvesant,40.69408,-73.94929,Entire home/apt,95,30,48,2019-11-10,0.86,1,0,0,,
13131,22946348,"Sunny Room near Prospect Park, 35mins to Manhattan",127545011,Kristiana,Brooklyn,East Flatbush,40.65221,-73.95197,Private room,20,30,5,2018-11-30,0.1,1,0,0,,
13133,22665392,Spacious and Airy Williamsburg Home,6787261,Anastasia,Brooklyn,Williamsburg,40.71087,-73.95533,Entire home/apt,189,30,52,2019-06-13,0.92,2,0,0,,
13134,22667815,Beautiful Private Room in Cobble Hill Brownstone,22550357,Will,Brooklyn,Cobble Hill,40.68847,-73.99383,Private room,318,3,19,2018-11-24,0.34,1,0,0,,
13135,22671517,55 washington,3428456,Yoon,Brooklyn,DUMBO,40.70149,-73.98886,Private room,51,30,0,,,1,0,0,,
13136,22951923,Lovely Brooklyn Brownstone Garden Apartment,17478161,Anna,Brooklyn,Bedford-Stuyvesant,40.68922,-73.95238,Entire home/apt,175,4,110,2022-09-05,2.05,1,4,26,,
13137,22953136,Private Specious Sunny Brooklyn Loft,4383475,Keiichiro,Brooklyn,Bushwick,40.70428,-73.92902,Entire home/apt,125,30,0,,,1,0,0,,
13139,22683799,The place,3218951,Marko,Brooklyn,Prospect-Lefferts Gardens,40.65642,-73.95762,Private room,20,30,8,2020-12-30,0.14,1,0,0,,
13140,22818498,Prime Williamsburg Room on Bedford Ave L,168660624,Carly,Brooklyn,Williamsburg,40.72008,-73.96252,Private room,41,30,0,,,1,0,0,,
13141,22955342,"Bright Williamsburg room, 1-stop from Manhattan",25533198,Emma,Brooklyn,Williamsburg,40.72024,-73.96018,Private room,37,30,1,2018-01-29,0.02,1,0,0,,
13142,22842124,Charming Williamsburg apartment,869794,Jesper,Brooklyn,Williamsburg,40.7161,-73.94695,Entire home/apt,140,30,5,2019-12-28,0.09,1,0,0,,
