,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
11853,20780311,Cozy Apartment in Washington Heigths,106863782,Mariarosa,Manhattan,Washington Heights,40.85251,-73.92876,Entire home/apt,130,2,2,2017-11-05,0.03,1,0,0,,10040
11854,20783811,Eclectic studio steps from Highline Park Chelsea,1911615,Conley,Manhattan,Chelsea,40.74509,-74.00633,Entire home/apt,224,30,3,2018-05-19,0.05,2,0,0,,10019
11855,20786225,1 Bedroom for rent in -Gorgeous 3bd  Harlem Apt.,106555852,Zaza,Manhattan,East Harlem,40.79523,-73.93094,Private room,90,2,65,2022-09-05,1.07,1,168,16,,10035
11861,20714171,Midtown West New 2 BR,148307318,Brando,Manhattan,Hell's Kitchen,40.7542,-73.99554,Entire home/apt,200,30,71,2022-05-31,1.17,1,129,1,,10018
11864,20720290,Sophisticated KING Best Location - Washer Dryer,61391963,Stay With Vibe,Manhattan,Upper East Side,40.77818,-73.95477,Entire home/apt,165,30,15,2022-07-31,0.28,116,312,2,,10028
11866,20912594,2 bdrm quiet guest area in Times Square Townhouse,12123995,Michal,Manhattan,Hell's Kitchen,40.75938,-73.99167,Entire home/apt,419,3,98,2022-09-02,1.67,3,274,55,,10036
11870,21026558,One private room in a brand new 2BR Penthouse!,15569216,Andrey,Manhattan,Upper West Side,40.78424,-73.97503,Private room,195,2,9,2021-09-24,0.17,1,0,1,,10024
11875,20796595,Nice Room in the upper west Manhathan,145872703,Cesar,Manhattan,Harlem,40.82029,-73.956,Private room,70,1,50,2020-03-11,0.83,2,64,0,,10031
11876,20800449,Sweet Cozy Bedroom with No Cleaning Fee : ),6805463,Marvis,Manhattan,Harlem,40.81561,-73.95187,Private room,65,30,69,2020-01-03,1.14,1,0,0,,10031
11879,20918850,Upper west side gem,8245913,John,Manhattan,Upper West Side,40.78736,-73.96956,Entire home/apt,300,30,0,,,1,0,0,,10024
11881,20801388,Spacious gorgeous digs in East Village w elevator,3607821,Julia,Manhattan,East Village,40.72525,-73.98042,Entire home/apt,149,30,5,2018-04-14,0.08,1,0,0,,10009
11885,20928429,Private cozy room- W 145st & Saint Nicholas Ave,92474771,Gustavo,Manhattan,Harlem,40.82312,-73.94446,Private room,55,30,30,2020-01-01,0.49,1,0,0,,10030
11886,21034242,5-Stars Ultra Clean 1Bed Apt Near Time Square,2530122,Chia,Manhattan,Hell's Kitchen,40.76409,-73.9887,Private room,215,3,31,2022-04-25,0.91,1,76,3,,10019
11888,20932707,Great Location to Explore NYC,79534925,Pearl,Manhattan,Upper East Side,40.779,-73.95502,Private room,65,30,10,2017-12-02,0.17,1,0,0,,10037
11891,20812365,Cozy apartment,76227113,Omar,Manhattan,Morningside Heights,40.80251,-73.95962,Entire home/apt,199,30,82,2020-02-29,1.35,1,0,0,,10026
11893,21038703,"3 Beds, Uptown , one block train A ,15 min Wall St",40800717,Fer,Manhattan,Washington Heights,40.84994,-73.93646,Entire home/apt,85,30,4,2018-09-04,0.07,1,0,0,,10033
11895,21038881,Downtown warmth and charm,78107584,Jesper,Manhattan,Nolita,40.72064,-73.99634,Entire home/apt,176,2,44,2020-02-29,0.74,1,0,0,,10012
11899,20933850,Monthly Huge Room- Next to A-B-C-D-Washer&Dryer,144008701,Ozzy,Manhattan,Harlem,40.82269,-73.94491,Private room,62,30,9,2022-06-15,0.15,4,122,2,,10030
11905,20934581,Huge Homey Relaxing room 25 mins from Times Sq!,3630017,Cherie,Manhattan,Washington Heights,40.84622,-73.94002,Private room,65,30,0,,,1,0,0,,10033
11906,20935388,Modern Penthouse Apartment with Private Roof Deck,733286,Doug,Manhattan,East Village,40.72385,-73.98121,Entire home/apt,225,14,1,2017-12-17,0.02,1,0,0,,10009
11909,20814478,New York Experience,37038571,Haniel,Manhattan,Upper West Side,40.79651,-73.97318,Entire home/apt,200,30,1,2017-10-09,0.02,1,0,0,,10025
11911,20816032,Uptown comfort!,27154283,Acima,Manhattan,East Harlem,40.8135,-73.93508,Entire home/apt,210,5,25,2022-09-06,0.41,1,334,12,,10037
11913,20941086,"Luxury High-Rise, Floor-Ceiling Windows, Balcony",53953736,Billy & Lexi,Manhattan,Murray Hill,40.74615,-73.97515,Entire home/apt,650,120,7,2019-05-06,0.12,1,0,0,,10016
11914,20941420,Room in Chelsea,15487773,Sorcha,Manhattan,Chelsea,40.7406,-74.00022,Private room,66,30,4,2017-10-30,0.07,1,0,0,,10011
11917,20819020,Cozy & Charming Uptown NYC Bedroom Near Subway,103380674,Carla,Manhattan,Harlem,40.82007,-73.95442,Private room,59,2,85,2019-11-30,1.4,1,0,0,,10031
11925,20942873,Private studio by the Park !,117287,Lara Nicole,Manhattan,Midtown,40.76469270196512,-73.98252904726371,Entire home/apt,190,1,8,2022-08-21,0.17,4,89,5,,10019
11926,20947070,Private Bedroom & Bath avail. in luxury building,101110337,K,Manhattan,Kips Bay,40.73837,-73.97395,Private room,180,30,9,2019-11-07,0.15,2,0,0,,10016
11935,20844601,Ocean Room ★5 Sec. to Subway★ Walk to BR Bridge,137264725,Gulcin,Manhattan,Lower East Side,40.7138,-73.99013,Private room,50,30,59,2020-02-18,0.97,4,0,0,,10002
11936,20951141,Brand New 2 Bedroom Right Next To Central Park,150670215,Sam,Manhattan,Harlem,40.80096,-73.95526,Entire home/apt,345,30,53,2019-04-19,0.88,1,363,0,,10026
11937,20845031,"Midtown E. 1BR w/ Gym, Doorman, nr the 6",107434423,Blueground,Manhattan,Kips Bay,40.74572250000001,-73.9798618,Entire home/apt,477,31,0,,,453,36,0,,10016
11939,20954729,Beautiful apt. in Upper West Side close to subway,132158770,Leva,Manhattan,Morningside Heights,40.81573,-73.96024,Entire home/apt,150,30,3,2017-10-29,0.05,1,0,0,,10027
11941,20957575,Private Room in East Village  *FEMALE Guests only*,52768036,Laura,Manhattan,East Village,40.72909,-73.98874,Private room,85,30,48,2019-08-29,0.79,1,0,0,,10003
11947,21058761,One bedroom at upper west side manhattan,130675388,Dongxu,Manhattan,Upper West Side,40.77303,-73.98742,Private room,72,30,7,2021-06-02,0.12,1,0,0,,10069
11948,21063162,Space and Light in the Heart of Midtown,33009,Seth,Manhattan,Hell's Kitchen,40.76012,-73.98929,Entire home/apt,200,3,3,2018-11-26,0.05,1,0,0,,10036
11950,21073975,Charming 1 bedroom in mid-town Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74861,-73.97793,Hotel room,240,30,2,2018-07-28,0.04,83,364,0,,10016
11951,21076625,Room With A View in Harlem,33074274,Vigil,Manhattan,Harlem,40.80571,-73.95027,Private room,75,5,27,2022-09-02,0.45,3,322,13,,10027
11952,20968000,Luxurious 1BR apt! Amazing Views & Full Amenities!,150846601,Liam,Manhattan,Murray Hill,40.74455,-73.97151,Entire home/apt,175,30,16,2018-01-27,0.27,1,0,0,,10016
11955,20857108,Perfect one bedroom in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75038,-73.97599,Entire home/apt,240,30,1,2018-08-11,0.02,83,358,0,,10035
11956,20857788,Two bedroom Beauty in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75009,-73.97711,Entire home/apt,400,30,2,2022-03-09,0.04,83,330,1,,10016
11962,20859561,Apartment Next Soho,149719030,Jack & Jo,Manhattan,Lower East Side,40.721,-73.98372,Entire home/apt,189,3,95,2022-08-22,1.64,1,30,42,,10002
11967,21078963,"Women friendly, spacious loft with private bedroom",59518759,Carissa,Manhattan,East Harlem,40.79563,-73.93507,Private room,90,30,2,2017-10-22,0.03,1,0,0,,10029
11968,21080763,"CHIC 2 BEDROOM W/ LUXURY FINISHES, WASHER DRYER",61391963,Stay With Vibe,Manhattan,Kips Bay,40.74184,-73.98031,Entire home/apt,199,30,12,2022-07-30,0.22,116,343,3,,10016
11970,21088999,"SOHO / GREENWICH VILLAGE
Prime location- 1 Bedroom",51538274,Zachary,Manhattan,Greenwich Village,40.72959,-73.99964,Entire home/apt,150,80,18,2019-04-15,0.3,1,0,0,,10012
11972,20874859,Luxury Midtown Manhattan Condo with 24hr Doorman,26390396,Sam,Manhattan,Midtown,40.75282,-73.97845,Entire home/apt,299,30,25,2019-03-03,0.41,1,0,0,,10017
11974,20881198,Cozy private room in Midtown with private bathroom,85016972,Trinh,Manhattan,Hell's Kitchen,40.76609,-73.9853,Private room,85,30,6,2018-05-10,0.1,1,0,0,,10019
11975,20970844,Cozy Quiet Studio in the Heart of Upper East Side,12703148,Tiffany,Manhattan,Upper East Side,40.77355,-73.94891,Entire home/apt,110,30,8,2017-12-18,0.13,1,0,0,,10028
11976,20883973,Prewar Elegant Condo Sitting Direclty by the Park,149986049,Omnia,Manhattan,Harlem,40.82576,-73.94112,Entire home/apt,125,2,42,2022-07-16,0.69,1,0,8,,10039
11978,20887028,Cozy 2 bedroom apt in Lower East Side,260958,Aura,Manhattan,Chinatown,40.71335,-73.9924,Entire home/apt,161,30,114,2019-10-20,1.96,1,0,0,,10002
11981,21091355,Comfortable and lovely furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,40.75968,-73.9609,Entire home/apt,130,30,7,2021-08-02,0.13,16,24,0,,10155
11984,20978416,Big 1 Bedrm Apt with Washer/ Drier/ Balcony,7182337,Petko,Manhattan,East Village,40.73025,-73.9882,Entire home/apt,124,30,59,2022-01-31,0.98,1,0,4,,10003
11986,21095257,Soho | Greenwich Village 1 Bedroom,21480920,Dawn,Manhattan,SoHo,40.72743,-74.00232,Entire home/apt,150,30,110,2020-11-15,1.87,1,0,0,,10012
11987,21096186,Charming two bedroom apartment in Downtown Soho,14945039,Amy,Manhattan,SoHo,40.72684,-74.00016,Entire home/apt,200,30,1,2018-01-01,0.02,1,0,0,,10012
11988,21191264,Private bedroom in East Village,81959199,Victoria,Manhattan,East Village,40.72279,-73.98728,Private room,80,30,36,2019-10-31,0.61,1,0,0,,10009
11989,21192158,Homey studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75013,-73.9769,Hotel room,175,30,7,2022-08-15,0.15,83,365,3,,10016
11990,21192284,Large junior 1 bedroom  suite in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74926,-73.97643,Entire home/apt,185,30,3,2021-10-04,0.05,83,342,1,,10016
11991,21192364,Immaculate Junior 1 Bedroom Suite  in Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74926,-73.97643,Entire home/apt,185,30,2,2019-05-31,0.04,83,365,0,,10016
11992,21192430,Mint studio in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74822,-73.97672,Entire home/apt,185,30,0,,,83,365,0,,10016
12000,21199630,Updated 1 Bedroom Best Location Modern Finishes,61391963,Stay With Vibe,Manhattan,Upper East Side,40.77174,-73.96275,Entire home/apt,133,30,11,2021-10-31,0.19,116,0,1,,10021
12002,21098387,"Private room in Times Square, HEART of the city!",133790239,Erica,Manhattan,Hell's Kitchen,40.75848,-73.98984,Private room,100,30,0,,,1,0,0,,10036
12003,21098555,Fabulous 1 bedroom in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74993,-73.97555,Hotel room,240,180,0,,,83,365,0,,10017
12004,21098717,Splendid 1 bedroom suite in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74838,-73.97574,Entire home/apt,220,30,4,2022-07-13,0.08,83,365,1,,10016
12005,21098848,Sunny 1 bedroom suite in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.7501,-73.97743,Hotel room,220,30,2,2021-07-18,0.05,83,365,0,,10016
12006,21098980,Comfortable studio suite in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75011,-73.97725,Hotel room,175,30,4,2021-02-28,0.07,83,365,0,,10016
12023,20994196,"East Village, Spacious Private Room w Backyard",109371945,Zach,Manhattan,Lower East Side,40.71984,-73.98077,Private room,65,30,2,2017-09-24,0.03,1,0,0,,10009
12028,21204890,Perfect Room in West Harlem,61678511,Phillip,Manhattan,Harlem,40.81563,-73.94982,Private room,57,1,166,2020-11-23,2.77,1,0,0,,10027
12030,21205650,Comfy 1 bedroom suite in midtown manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75036,-73.97538,Hotel room,220,30,0,,,83,365,0,,10017
12031,21205810,Elegant 1 bedroom suite in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74844,-73.97572,Hotel room,240,30,1,2019-02-17,0.02,83,365,0,,10016
12032,21205891,Roomy 1 bedroom suite in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74848,-73.97545,Hotel room,200,30,11,2022-01-11,0.21,83,333,1,,10016
12033,21206002,Impressive 1 bedroom near Sloan Kettering,120762452,Stanley,Manhattan,Murray Hill,40.74884,-73.97756,Hotel room,220,30,1,2021-08-01,0.07,83,365,0,,10016
12044,21008377,5 Ave Midtown  Rockefeller1 Brm 1 Bath773 Sqft Apt,6958439,Jodie,Manhattan,Midtown,40.75853,-73.97848,Entire home/apt,370,90,5,2022-03-13,0.08,1,364,1,,10111
12045,21209950,"Clean room in Chinatown, close to all the fun!",11026055,Tessa,Manhattan,Chinatown,40.71814,-73.99627,Private room,70,30,2,2017-12-18,0.03,1,0,0,,10013
12046,21210250,"Large Studio Apartment, 15-20mins from downtown",79753770,Katrina,Manhattan,Washington Heights,40.83519,-73.9407,Entire home/apt,133,3,46,2022-09-03,0.78,2,286,20,,10032
12050,21138717,Beautiful Manhattan Apt with Private Garden!,70307900,Dominique,Manhattan,Upper East Side,40.77769,-73.94881,Entire home/apt,750,4,83,2022-08-24,1.38,1,201,32,,10128
12053,21010586,Cozy Junior One Bedroom apt in Greenwich Village,151284868,Nicola,Manhattan,Greenwich Village,40.73275,-74.00005,Entire home/apt,184,30,24,2022-07-01,0.4,1,326,5,,10014
12056,21148021,Cozy East Harlem Apartment,17767705,Shereen,Manhattan,East Harlem,40.79659,-73.93477,Private room,150,30,3,2018-01-04,0.05,1,0,0,,10035
12057,21148292,"Clean, Comfortable One Bedroom on the Upper East Side",22541573,Ken,Manhattan,Upper East Side,40.77118,-73.95842,Entire home/apt,200,30,3,2021-02-08,0.05,131,325,0,,10021
12061,21151898,Garden Apartment on 129th Street,109930093,Chris,Manhattan,East Harlem,40.80746,-73.9388,Private room,134,3,17,2018-06-10,0.29,2,0,0,,10035
12063,21217074,Harlem Hideaway Garden Apartment,145825873,Dennis,Manhattan,Harlem,40.80386,-73.95043,Entire home/apt,116,30,10,2021-05-31,0.19,3,0,0,,10026
12066,21223569,My Sunny Island Room,135320687,Ladi,Manhattan,Roosevelt Island,40.76288,-73.94785,Private room,88,30,55,2022-06-05,0.92,2,249,3,,10044
12067,21228962,Enchanted Village Retreat,35902083,Luke A,Manhattan,Greenwich Village,40.73207,-73.99566,Entire home/apt,220,30,7,2018-04-06,0.12,1,0,0,,10003
12068,21230082,ALL new modern apartment of 2 bedroom NYC style!❤️,153419495,Dina,Manhattan,Upper East Side,40.76178,-73.96573,Entire home/apt,414,2,260,2022-09-03,4.46,1,54,78,,10022
12071,21230688,Harlem Hideaway Parlor Apartment,145825873,Dennis,Manhattan,Harlem,40.80553,-73.94815,Entire home/apt,110,30,12,2022-05-21,0.25,3,242,2,,10027
12075,21011623,Close to Central Park 1 Bedroom,4028470,Inna,Manhattan,Upper West Side,40.78847,-73.97177,Entire home/apt,195,5,6,2022-04-20,0.1,1,0,3,,10024
12076,21239226,Cozy 1 br in the heart of Gramercy,153509107,Vanessa,Manhattan,Gramercy,40.73798,-73.98559,Entire home/apt,250,30,0,,,1,0,0,,10010
12080,21014202,曼哈顿林肯中心一室一厅,97044757,柏润,Manhattan,Upper West Side,40.77377,-73.9884,Private room,78,30,11,2018-06-10,0.18,2,0,0,,10023
12081,21241829,Spacious 1BD in Greenwich Village/Union Square,78414842,Alexander,Manhattan,Greenwich Village,40.73557,-73.99327,Private room,125,30,9,2019-01-01,0.15,1,0,0,,10003
12082,21161561,Spacious charming upper east side apartment,24088306,Ayhan,Manhattan,Upper East Side,40.77218,-73.95991,Entire home/apt,185,30,96,2022-06-20,1.68,1,139,6,,10021
12083,21161707,Soulful minipenthouse perched over East Village,2171676,Thomas,Manhattan,East Village,40.7281,-73.97832,Private room,68,30,149,2022-06-11,2.48,1,168,2,,10009
12084,21014919,Spacious Private Bedroom in Northern Manhattan!,29248621,Chelsea,Manhattan,Washington Heights,40.84594,-73.93584,Private room,40,30,5,2018-04-01,0.09,1,0,0,,10033
12086,21170090,Excellent private room in beautiful rental unit,36450406,Franklin,Manhattan,Harlem,40.82366005630074,-73.94571901182388,Private room,70,2,2,2019-10-29,0.05,1,290,0,,10031
12089,21015751,Great studio in Chelsea at a fantastic location,79345554,Vela,Manhattan,Chelsea,40.7489,-73.99737,Entire home/apt,89,2,5,2020-01-02,0.15,1,0,0,,10001
12092,21172924,Midtown East,152852607,Jerry,Manhattan,Midtown,40.75421,-73.96831,Entire home/apt,185,30,35,2019-06-10,0.59,1,0,0,,10022
12093,21173134,2 BR NEW APT/Midtown West/ Manhattan A,142352236,Carolyn,Manhattan,Hell's Kitchen,40.75374,-73.9968,Entire home/apt,240,30,65,2022-03-27,1.1,5,108,2,,10001
12094,21174364,Casa de Fierce,109074907,Dasha,Manhattan,Upper East Side,40.77264,-73.95727,Entire home/apt,150,30,1,2017-10-26,0.02,1,0,0,,10075
12098,21248835,Comfy Cozy NYC Home for the Winter,48660417,Rebekah,Manhattan,Upper East Side,40.78002,-73.94979,Private room,100,30,6,2018-02-24,0.11,1,0,0,,10128
12101,21253783,Home - away from home [Columbus Crcle/Central Prk],19541889,Eric,Manhattan,Upper West Side,40.76856,-73.98471,Entire home/apt,153,30,1,2017-12-28,0.02,1,0,0,,10019
12102,21253972,UES apartment in a great location,41306788,Tim,Manhattan,Upper East Side,40.76319,-73.96184,Entire home/apt,275,30,1,2017-10-13,0.02,1,0,0,,10065
12103,21254023,Chelsea Newly Renovated Private Bedroom,22004774,Taylor,Manhattan,Chelsea,40.74729,-74.00339,Private room,115,30,2,2017-12-05,0.03,1,0,0,,10011
12104,21254718,Bright Comfy Apartment Steps to Columbia & Barnard,56197328,Paul,Manhattan,Morningside Heights,40.807,-73.9645,Entire home/apt,371,30,1,2018-10-18,0.02,2,0,0,,10115
12105,21175160,Sunny park view room in Harlem brownstone,8637211,Judie And Steven,Manhattan,Harlem,40.81969,-73.94667,Private room,64,30,80,2021-10-09,1.34,5,267,1,,10030
12106,21175597,Sunny church view room in Harlem brownstone,8637211,Judie And Steven,Manhattan,Harlem,40.81915,-73.94546,Private room,54,30,44,2022-08-20,0.73,5,183,1,,10030
12107,21176110,Modern One-Bedroom Apartment - Recently Renovated,48812051,Danielle,Manhattan,Harlem,40.80946,-73.94613,Entire home/apt,93,30,5,2018-12-26,0.09,1,0,0,,10027
12111,21313668,A Beautiful Studio in Upper West Side,30426158,Bryan,Manhattan,Upper West Side,40.78625,-73.97896,Entire home/apt,157,30,2,2017-12-09,0.03,1,0,0,,10024
12114,21317156,1 BR close to Times Square - WOMEN ONLY,84766486,Willi,Manhattan,Hell's Kitchen,40.76231,-73.99138,Private room,79,30,1,2017-10-13,0.02,1,0,0,,10036
12119,21321273,Huge renovated 1 BR Apt in heart of East Village,126346950,Katherine,Manhattan,East Village,40.72529,-73.98213,Entire home/apt,250,30,1,2017-10-15,0.02,1,0,0,,10009
12121,21263120,Luxury studio,44295724,Darien,Manhattan,Harlem,40.82046,-73.94337,Entire home/apt,150,30,33,2020-01-04,0.63,1,0,0,,10030
12126,21473314,Cozy Room in the Heart of NYC,31154454,Elliot,Manhattan,Kips Bay,40.74113,-73.9815,Private room,102,1,254,2022-08-22,4.29,2,29,77,,10016
12128,21473761,CHIC East Village ENTIRE One-Bedroom Apt!,51547093,Kai,Manhattan,East Village,40.72214,-73.98394,Entire home/apt,163,30,2,2020-01-02,0.03,1,0,0,,10009
12129,21474497,Studio with Private Terrace on Central Park West,2628354,Andrew,Manhattan,Upper West Side,40.7809,-73.97463,Entire home/apt,119,30,5,2018-02-11,0.08,1,0,0,,10024
12132,21264903,Harlem Hideaway Studio Apartment,145825873,Dennis,Manhattan,Harlem,40.80467,-73.95018,Entire home/apt,96,30,18,2022-04-22,0.35,3,213,4,,10026
12136,21275645,Chambers Street Luxury One Bedroom,33294012,Charles,Manhattan,Battery Park City,40.71812,-74.01439,Entire home/apt,200,30,1,2018-01-01,0.02,1,0,0,,10282
12138,21275837,GRAND CENTRAL MIDTOWN CLEAN ONE-BEDROOM APARTMENT,4976240,Kennedy,Manhattan,Murray Hill,40.75015,-73.97687,Entire home/apt,100,30,44,2020-03-02,0.8,1,0,0,,10016
12142,21327327,Spacious Private Room in Manhattan Apartment,75812000,Carina,Manhattan,Washington Heights,40.84889,-73.93525,Private room,50,30,4,2017-12-29,0.07,1,0,0,,10033
12146,21481778,Adorable Upper East Side 1br,1607289,Aspen,Manhattan,Upper East Side,40.77126,-73.95454,Entire home/apt,200,30,1,2017-12-31,0.02,1,0,0,,10021
12147,21483857,"Modern, Comfortable One Bedroom on the Upper East Side, near Midtown NYC",22541573,Ken,Manhattan,Upper East Side,40.76326,-73.96263,Entire home/apt,281,30,1,2018-04-22,0.02,131,312,0,,10065
12148,21484161,Cozy Brownstone Apartment in South Harlem,156047478,Doron,Manhattan,Harlem,40.80567,-73.94971,Entire home/apt,110,30,15,2022-08-10,0.27,7,0,5,,10027
12151,21279888,Charming brownstone with a private terrace,18664080,Nesrine,Manhattan,Upper West Side,40.77583,-73.98101,Entire home/apt,100,30,29,2019-12-15,0.49,1,0,0,,10023
12157,21344762,Modern Manhattan 1 Bedroom 15 Mins from Midtown,34867672,Robert,Manhattan,East Harlem,40.80964,-73.93802,Entire home/apt,72,30,22,2019-01-31,0.37,1,0,0,,10037
12158,21487004,Gorgeous Apartment in Literally Perfect Location,87236554,Annie,Manhattan,Gramercy,40.73389,-73.98604,Private room,106,30,39,2018-08-07,0.67,1,0,0,,10003
